INDEX_DATE,ITEM_ID,ITEM_DESC,INDEX_ALGORITHM,STRATUM_IND,ITEM_INDEX,ALL_GM_INDEX,COICOP_WEIGHT,ITEM_WEIGHT,CPIH_COICOP_WEIGHT
202207,210403,HOME KILLED BEEF-LEAN MINCE KG,1,1,104.902,104.726,0.6,1.04,0.48
202207,210406,HOME KLD BEEF-RUMP/POPES STEAK,1,1,107.133,107.577,1.2,1.76,0.96
202207,210414,FROZEN BEEFBURGERS PACK OF 4,1,1,110.586,111.848,0.4,0.56,0.32
202207,210416,BEEF ROASTING JOINT PER KG,1,1,104.197,104.633,0.4,0.64,0.32
202207,210506,HK LAMB LOIN CHOP/STEAK PER KG,1,1,107.968,107.73,0.8,0.45,0.64
202207,210507,HOME KILLED LAMB SHOULDER KG,1,1,107.766,107.61,1,0.55,0.8
202207,210703,HOME KILLED PORK-LOIN CHOPS KG,1,1,110.488,110.045,1,1,0.8
202207,210802,BACON-GAMMON-PER KG,1,1,103.595,103.96,0.4,0.19,0.32
202207,210808,BACON-BACK-PER KG,1,1,113.984,113.626,1.8,0.81,1.44
202207,210905,FRESH/CHILLED CHICKEN  PER KG,1,1,113.058,112.953,0.8,1.08,0.64
202207,210910,FRESH BONELESS CHICKEN BREAST,1,1,111.957,112.128,1.6,2.4,1.28
202207,210913,ROTISSERIE CHICKEN [WHOLE],1,1,113.386,113.844,0.2,0.16,0.16
202207,210914,FRESH TURKEY DICED/MIN PER KG,1,1,107.216,107.349,0.2,0.36,0.16
202207,211007,CANNED MEAT-STEWED STEAK,1,1,100.535,100.345,0.2,0.14,0.16
202207,211011,INDIVIDUAL MEAT PIE,1,1,111.448,111.558,0.8,0.98,0.64
202207,211014,SAUSAGES-PORK-PER KG,1,1,106.847,106.368,2,0.98,1.6
202207,211019,FROZ CHICKEN NUGGETS 220-600G,1,1,107.471,109.883,0.6,0.63,0.48
202207,211023,COOKED HAM PREPACKED SLICED,1,1,102.746,100.078,2.4,1.12,1.92
202207,211024,CONTINENTAL SLICED DELI MEAT,1,1,107.056,107.795,0.8,0.42,0.64
202207,211025,JOINT OV/READ GAM/POR 450-900G,1,1,105.207,104.597,0.2,0.21,0.16
202207,211026,CHICKEN KIEV 2 PACK 240-325G,1,1,119.093,120.351,0.6,0.63,0.48
202207,211027,H K LIVER PER KG STATE TYPE,1,1,112.038,111.439,0.2,0.07,0.16
202207,211029,COOKED MEAT TURKEY/CHICK SLICE,1,1,107.617,107.343,0.4,0.63,0.32
202207,211030,MEAT BASED SNACK PACK MAX 400G,1,1,109.14,109.295,0.6,0.84,0.48
202207,211031,COOKED HAM LOOSE PER 100G,1,1,118.092,116.512,0.8,0.35,0.64
202207,211101,FRESH WHITE FISH FILLETS KG,1,1,109.246,109.872,0.45,0.62,0.36
202207,211105,FRESH FISH-SALMON FILLETS-KG,1,1,113.743,113.037,0.7,0.96,0.56
202207,211106,FROZEN PRAWNS PER KG,1,1,102.753,102.67,1.25,0.42,1
202207,211207,"CANNED FISH, TUNA, 130G-200G",1,1,107.842,105.992,1.2,0.9,0.96
202207,211210,FROZEN FISH FINGERS 8-12 PK,1,1,110.377,109.944,1.1,0.86,0.88
202207,211211,FROZEN BREAD/BAT FISH 400-550G,1,1,109.346,109.124,0.3,0.24,0.24
202207,211305,SPREADABLE BUTTER,1,1,124.442,124.158,0.48,0.52,0.48
202207,211306,BUTTER 250G SPEC COO,1,1,118.852,118.656,0.42,0.48,0.42
202207,211407,MARGARINE/LOW FAT SPREAD-500G,1,1,107.682,108.602,1.2,1.08,1.2
202207,211408,OLIVE OIL - 500ML - 1 LITRE,1,1,119.878,121.049,0.69,0.72,0.69
202207,211409,"PEANUT BUTTER, JAR, 225-350G",1,1,104.34,104.905,0.21,0.2,0.21
202207,211501,CHEDDAR-HOME PRODUCED PER KG,1,1,119.291,120.145,1.68,2,1.4
202207,211506,"CHEESE SPREAD, 125g-200g TUB",1,1,108.973,109.335,0.6,0.72,0.5
202207,211509,HARD REGIONAL CHEESE PER KG,1,1,113.169,114.104,0.24,0.28,0.2
202207,211510,PARMESAN CHEESE-PER KG,1,1,103.572,103.688,0.36,0.48,0.3
202207,211511,SOFT CONTINENTAL CHEESE - KG,1,1,110.109,111.928,0.48,0.52,0.4
202207,211604,EGGS PER DOZEN OR 2 X 6 BOX,1,1,107.997,108.899,1.2,1,1
202207,211707,DELVD MILK SEMI-SKIMMED PER PT,1,0,119.617,119.617,0.12,0.12,0.1
202207,211709,SHOP MILK-WHOLE MILK-4PT/2LTR,1,1,119.737,120.083,0.72,0.45,0.6
202207,211710,MILK SEMI-PER 2 PINTS/1.136 L,1,1,123.689,123.424,2.4,1.77,2
202207,211713,"MILK FLAVOURED, 180-500MLS/GMS",1,1,108.839,108.151,0.24,0.24,0.2
202207,211714,NON-DAIRY MILK DRINK 900ML-1LT,1,1,108.788,108.943,0.24,0.42,0.2
202207,211807,"YOGHURT/FROMAGE 4-6PK, 45-125G",1,1,108.883,108.179,1.44,2.05,1.2
202207,211808,CHILLED POT DESSERT 125-200G,1,1,110.062,110.248,0.96,1.15,0.8
202207,211814,YOGHURT-SMALL INDIVIDUAL,1,1,111.173,110.946,0.6,0.95,0.5
202207,211815,FRESH DOUBLE CREAM 250ML-300ML,1,1,104.937,105.307,0.48,0.6,0.4
202207,211816,POWDERED BABY FORMULA 400-900G,1,1,109.441,109.888,0.24,0.25,0.2
202207,211901,TEA BAGS PKT OF 80 (230G-250G),1,1,103.758,103.975,0.36,0.62,0.36
202207,211904,TEA BAGS-2-PACKET OF 240,1,1,105.073,105.232,0.1,0.19,0.1
202207,211905,"FLAVRD TEA 15-20 BAGS, 30-40G",1,1,114.104,114.597,0.12,0.19,0.12
202207,212001,"FRUIT SQUASH, 750ML - 1.5LT",1,1,103.268,102.808,0.9,0.81,0.7
202207,212006,FRUIT JUICE NOT ORANGE 1L,1,1,107.999,108.344,0.54,0.54,0.42
202207,212008,LEMONADE-2 LITRE BOTTLE,1,1,111.511,113.864,0.18,0.18,0.14
202207,212010,MINERAL WATER STILL 1.5-2L,1,1,118.25,118.858,0.27,0.36,0.21
202207,212015,FIZZY ENERGY DRINK 250-500ML,1,1,103.816,104.938,1.26,1.17,0.98
202207,212016,FRESH/CHILL ORANGE JUICE 900ML,1,1,98.711,98.102,0.9,0.9,0.7
202207,212017,FIZZY BOTTLED DRINK 500ML,1,1,103.516,103.681,1.53,1.44,1.19
202207,212020,FRUIT DRINK BOTTLE 4-8 PACK,1,1,119.263,118.095,0.09,0.09,0.07
202207,212021,BOTTLE STILL WATER 500ML,1,1,115.676,113.758,0.27,0.45,0.21
202207,212022,MIXER DRINK BOTTLE 1L EG TONIC,1,1,109.006,110.57,0.63,0.63,0.49
202207,212023,COLA/FIZZY DRINK 330ML PK 4-8,1,1,105.521,105.463,0.36,0.36,0.28
202207,212024,FLAVOURED WATER BOTT 900ML-1.5,1,1,108.707,106.576,0.36,0.45,0.28
202207,212025,"COLA DRINK, REG,BOTTLE,1.25-2L",1,1,105.927,106.139,0.72,0.63,0.56
202207,212026,"COLA DRINK, DIET 1.25-2LTR",1,1,103.315,104.693,0.72,0.72,0.56
202207,212027,FRUIT/VEG SMOOTHIE,1,1,101.388,101.987,0.27,0.27,0.21
202207,212101,SUGAR -GRANULATED-WHITE-PER KG,1,1,104.429,101.831,0.48,0.6,0.36
202207,212106,JAR OF JAM-340-454G,1,1,107.001,108.037,0.72,1.02,0.54
202207,212107,HONEY JAR/BOTTLE 340G-454G,1,1,103.397,104.136,0.24,0.38,0.18
202207,212202,MINTS,1,1,102.63,102.655,0.12,0.14,0.09
202207,212211,CHOCOLATE 4,1,1,101.74,101.566,0.72,2.1,0.54
202207,212214,FRUIT PASTILLES 2,1,1,102.673,102.682,0.36,1.26,0.27
202207,212217,CHEWING/BUBBLE GUM-SINGLE PK,1,1,107.017,107.217,0.12,0.28,0.09
202207,212218,CARTON/BOX OF CHOCS 150-400GM,1,1,99.137,99.653,1.44,1.68,1.08
202207,212222,CHOCOLATE 10,1,1,100.354,100.387,1.92,2.24,1.44
202207,212223,BRAND CHOC SWEETS 90-185G BAG,1,1,103.254,104.551,0.84,0.98,0.63
202207,212224,"SWEETS, NOT CHOC, 150-250G BAG",1,1,95.552,96.625,0.48,1.54,0.36
202207,212225,CHOCOLATE LARGE BAR 100-200G,1,1,102.803,102.177,1.92,2.24,1.44
202207,212226,CHOCOLATE 12,1,1,101.805,101.569,0.48,1.4,0.36
202207,212228,MALTED CHOCOLATE SWEETS,1,1,102.251,102.619,0.12,0.14,0.09
202207,212309,POTATOES-NEW-PER KG,1,1,102.83,102.492,0.16,0.23,0.12
202207,212310,POTATOES- OLD WHITE PER KG,1,1,114.502,115.288,0.48,0.61,0.36
202207,212311,POTATOES- BAKING PR KG,1,1,98.154,97.602,0.16,0.16,0.12
202207,212402,POTATO CRISPS 25G-50G,1,1,101.273,101.407,0.8,0.56,0.6
202207,212404,POTATO CRISPS-MULTI-PACK,1,1,107.961,108.254,2.24,1.44,1.68
202207,212405,FROZEN CHIPS 900G-1.5KG,1,1,116.541,114.695,1.12,1.24,0.84
202207,212408,PREMIUM POTATO CRISPS/CHIPS,1,1,106.467,107.388,0.64,0.44,0.48
202207,212409,P'PARED MASHED POTATO 400-650G,1,1,103.658,102.676,0.32,0.32,0.24
202207,212504,FRESH VEG-CAULIFLOWER-EACH,1,1,107.058,106.575,0.48,0.49,0.36
202207,212510,FRESH VEG-CUCUMBER-WHOLE,1,1,114.371,114.578,0.32,0.35,0.24
202207,212511,FRESH VEG-LETTUCE-ICEBERG-EACH,1,1,115.15,115.402,0.32,0.35,0.24
202207,212515,FRESH VEG-TOMATOES-PER KG,1,1,104.492,105.461,1.12,1.12,0.84
202207,212516,FRESH VEG-CABBAGE-WHOLE-PER KG,1,1,108.285,108.588,0.32,0.28,0.24
202207,212518,FRESH VEG-CARROTS-PER KG,1,1,107.319,107.991,0.32,0.35,0.24
202207,212519,FRESH VEG-ONIONS-PER KG,1,1,97.891,97.386,0.64,0.7,0.48
202207,212520,FRESH VEG-MUSHROOMS-PER KG,1,1,100.068,99.652,0.64,0.63,0.48
202207,212527,PRE-PACKED SALAD 100-250G,1,1,101.522,102.234,0.48,0.49,0.36
202207,212530,FRESH VEG-BROCCOLI-PER KG,1,1,107.123,108.755,0.32,0.35,0.24
202207,212531,FRESH VEG-COURGETTE-PER KG,1,1,99.483,98.709,0.48,0.49,0.36
202207,212532,FRESH VEG-PEPPERS -LOOSE OR KG,1,1,105.187,107.005,0.48,0.49,0.36
202207,212533,VEGETABLE STIR FRY FRESH PACK,1,1,103.022,103.72,0.32,0.42,0.24
202207,212535,SWEET POTATO PER KG OR EACH,1,1,100.512,101.209,0.32,0.49,0.24
202207,212601,CANNED TOMATOES 390-400G,1,1,95.906,98.282,0.32,0.38,0.24
202207,212603,"BAKED BEANS, 400-425G TIN",1,1,114.642,113.179,0.32,0.46,0.24
202207,212608,CANNED SWEETCORN 198-340G,1,1,113.58,111.939,0.16,0.28,0.12
202207,212609,FROZEN GARDEN PEAS 800G-1KG,1,1,116.153,116.133,0.16,0.26,0.12
202207,212612,FROZEN PRE-PREPARED VEGTABLES,1,1,106.787,108.443,0.32,0.32,0.24
202207,212613,PULSES CAN 390 - 420G,1,1,109.934,111.706,0.32,0.3,0.24
202207,212709,ORANGES-CLASS 1-EACH,1,1,98.672,98.322,0.44,0.4,0.36
202207,212710,AVOCADO PEAR-EACH,1,1,101.915,101.104,0.55,0.48,0.45
202207,212712,KIWI FRUIT-EACH,1,1,107.888,109.428,0.22,0.16,0.18
202207,212715,GRAPEFRUIT-EACH,1,1,98.246,97.406,0.22,0.24,0.18
202207,212716,APPLES-COOKING-PER KG,1,1,105.755,105.565,0.22,0.16,0.18
202207,212717,APPLES-DESSERT-PER KG,1,1,103.292,104.179,0.77,0.72,0.63
202207,212718,PEARS-DESSERT-PER KG,1,1,102.562,103.473,0.22,0.24,0.18
202207,212719,BANANAS-PER KG,1,1,104.695,104.703,0.99,0.88,0.81
202207,212720,STRAWBERRIES PER KG OR PUNNET,1,1,73.622,72.258,1.1,0.96,0.9
202207,212722,GRAPES-PER KG,1,1,102.781,103.272,0.77,0.72,0.63
202207,212725,SMALL TYPE ORANGES PER PACK/KG,1,1,101.717,102.995,0.33,0.24,0.27
202207,212726,PLUMS PER KG/PACK,1,1,108.283,104.928,0.66,0.56,0.54
202207,212728,PINEAPPLE EACH,1,1,108.308,110.168,0.22,0.24,0.18
202207,212730,FRUIT FRESH SNACKING 150-350G,1,1,107.956,105.936,0.44,0.4,0.36
202207,212731,MELON EACH EG HONEYDEW,1,1,117.899,119.733,0.22,0.24,0.18
202207,212732,LEMON EACH,1,1,100.286,100.213,0.22,0.24,0.18
202207,212733,BLUEBERRIES PUNNET OR PER KG,1,1,106.873,106.593,0.66,0.64,0.54
202207,212734,RASPBERRIES PUNNET OR PER KG,1,1,98.936,99.629,0.55,0.48,0.45
202207,212806,PACKET OF PEANUTS 150-300G,1,1,99.948,100.313,1.32,1.28,1.08
202207,212807,CANNED FRUIT-400-450G,1,1,108.737,106.74,0.44,0.28,0.36
202207,212808,DRIED FRUIT - EG APRICOTS,1,1,102.949,103.933,0.44,0.44,0.36
202207,212905,VEGETABLE PICKLE 280-520G,1,1,100.281,100.651,0.16,0.15,0.12
202207,212910,CANNED SOUP-390-425G,1,1,126.828,123.91,0.45,0.6,0.36
202207,212917,TOMATO KETCHUP BOTTLE 340-570G,1,1,107.585,105.918,0.6,0.9,0.48
202207,212918,FRZN READY-COOKD MEAL SERVES 1,1,1,106.792,107.703,0.25,0.6,0.2
202207,212923,COOK-IN SAUCE-JAR/CAN 350-520G,1,1,111.35,111.518,0.95,1.5,0.76
202207,212928,FROZ VEG BURGER/GRILL 180-454G,1,1,119.338,119.491,0.32,0.45,0.24
202207,212930,MAYONNAISE 390-500G/420-540MLS,1,1,126.315,124.828,0.45,0.6,0.36
202207,212933,ICE CREAM 450ML-1L,1,1,100.887,101.81,1.08,0.75,0.81
202207,212934,DRIED POTTED SNACK 50-120G,1,1,106.415,105.619,0.42,0.9,0.34
202207,212936,CHILLED READY MEAL-MEAT-SERVS1,1,1,112.012,112.027,0.8,1.95,0.64
202207,212937,CHILLED READY MEAL-FISH/VEG,1,1,111.119,111.586,0.75,1.8,0.6
202207,212938,CHOCOLATE COVERED ICE CREAM,1,1,116.781,114.822,0.96,0.75,0.72
202207,212939,CHILLED PIZZA EACH 300-600G,1,1,108.083,108.595,1.05,1.35,0.85
202207,212940,PROTEIN POWDER 900G-2KG,1,1,109.546,111.065,0.35,0.45,0.28
202207,212941,QUICHE 340G-450G,1,1,103.601,102.982,0.21,0.3,0.17
202207,212942,VEGETABLE CRISPS PACK 80-125G,1,1,106.227,108.524,0.32,0.15,0.24
202207,212943,YORKSHIRE PUDDING FROZEN,1,1,110.296,109.818,0.42,0.45,0.34
202207,212944,SAUSAGE MEAT FREE CHILLED PACK,1,1,114.375,114.095,0.64,0.75,0.48
202207,212945,HERBS DRIED JAR 3 - 20G,1,1,107.338,106.673,0.4,0.6,0.32
202207,213003,COFFEE-INSTANT 90 -100G JAR,1,1,112.236,111.251,0.78,1.12,0.78
202207,213005,HOT CHOCOLATE DRINK INSTANT,1,1,102.736,103.681,0.14,0.16,0.14
202207,213006,COFFEE PODS PACK 8-16,1,1,102.467,102.616,0.22,0.32,0.22
202207,213007,COFFEE SACHETS PACK,1,1,104.067,104.179,0.28,0.4,0.28
202207,220107,PUB -HOT MEAL,1,1,106.414,106.788,4.45,2.2,3.55
202207,220116,LEMONADE/COLA DRAUGHT,1,1,104.464,104.203,0.89,0.55,0.71
202207,220117,BOTTLED MINERAL WATER,1,1,103.124,102.887,0.89,0.55,0.71
202207,220120,IN STORE CAFETERIA MEAL,1,1,106.407,106.537,4.45,1.87,3.55
202207,220121,RESTAURANT CUP OF COFFEE,1,1,104.597,104.524,0.89,0.55,0.71
202207,220122,RESTAURANT - SWEET COURSE,1,1,105.283,105.245,2.67,1.1,2.13
202207,220123,ONBOARD CATERING,1,0,101.896,101.816,0.89,0.22,0.71
202207,220124,MUFFIN/INDIVIDUAL CAKE,1,1,105.37,105.448,2.67,1.21,2.13
202207,220125,FRUIT JUICE BOTTLE 250-350ML,1,1,102.14,101.989,0.89,0.55,0.71
202207,220128,RESTAURANT MAIN COURSE,1,1,106.192,106.065,4.45,2.2,3.55
202207,220208,STAFF RESTAURNT HOT SNACK ITEM,1,1,105.175,104.467,0.26,0.13,0.13
202207,220209,PRIMARY SCHOOL- FIXED CHARGE,1,1,100.548,100.526,0.74,0.37,0.37
202207,220210,SECONDARY SCHOOL- CAFETERIA,1,1,101.481,101.505,0.74,0.37,0.37
202207,220214,STAFF RESTAURANT MAIN COURSE,1,1,104.462,105.915,0.26,0.13,0.13
202207,220301,FISH & CHIPS TAKEAWAY,1,1,113.213,112.908,1.78,1.4,1.42
202207,220303,SANDWICH-TAKE-AWAY (COLD),1,1,106.382,105.735,3.56,1.96,2.84
202207,220305,TEA -TAKE-AWAY,1,1,104.845,105.502,0.89,0.14,0.71
202207,220310,POTATO CRISPS-INDIVIDUAL PACK,1,1,102.281,102.17,0.89,0.42,0.71
202207,220316,PIZZA TAKEAWAY OR DELIVERED,1,1,104.81,105.158,1.78,1.4,1.42
202207,220318,INDIAN TAKEAWAY,1,1,104.658,104.79,1.78,1.4,1.42
202207,220319,CHINESE TAKEAWAY,1,1,105.328,105.25,1.78,1.4,1.42
202207,220320,TAKEAWAY SOFT DRINK,1,1,105.076,105.306,0.89,0.14,0.71
202207,220321,TAKEAWAY COFFEE LATTE,1,1,106.829,106.805,0.89,0.14,0.71
202207,220323,KEBAB- TAKEAWAY,1,1,108.598,108.528,1.78,1.26,1.42
202207,220324,CINEMA POPCORN,1,1,101.255,101.279,0.89,0.28,0.71
202207,220325,VENDING MACHINE - SOFT DRINK,1,1,102.641,102.819,0.89,0.14,0.71
202207,220326,TAKEAWAY CHICKEN & CHIPS,1,1,109.58,109.5,1.78,1.26,1.42
202207,220327,T'AWAY COOKED SAVOURY PASTRY,1,1,105.015,104.839,1.78,1.4,1.42
202207,220328,BURGER IN A BUN EAT IN OR TAKE,1,1,108.634,108.013,1.78,1.26,1.42
202207,310102,DRAUGHT BITTER (PER PINT),1,1,103.532,104.174,3.56,1.52,2.84
202207,310104,DRAUGHT STOUT PER PINT,1,1,103.919,103.898,0.89,0.56,0.71
202207,310109,LAGER - PINT 3.4-4.2%,1,1,102.963,102.829,5.34,2.4,4.26
202207,310110,PREMIUM LAGER - PINT 4.3-7.5%,1,1,103.517,103.614,4.45,2,3.55
202207,310111,BOTTLED PREMIUM LAGER 4.3-7.5%,1,1,103.778,103.999,0.89,0.56,0.71
202207,310114,CIDER 4.5%-5.5% ABV PINT/BOTTL,1,1,103.519,103.503,1.78,0.96,1.42
202207,310207,BITTER-4CANS-440-500ML,1,1,103.844,103.523,0.98,0.54,0.84
202207,310215,LAGER 4 BOTTLES- PREMIUM,1,1,102.654,102.44,2.31,2.97,1.98
202207,310216,LAGER 10 - 24 CANS (440-500ML),1,1,100.234,100.074,1.26,1.71,1.08
202207,310217,LAGER 10-24 BOTTLES 250-330ML,1,1,100.087,100.123,1.12,1.44,0.96
202207,310219,STOUT - 4 CAN PACK,1,1,102.33,102.363,0.35,0.18,0.3
202207,310220,SPEC'Y BEER BOTT 500ML 4-5.5,1,1,105.337,105.694,0.98,0.54,0.84
202207,310221,APPLE CIDER 4 CAN PK 440-500ML,1,1,101.839,101.922,0.72,0.81,0.54
202207,310222,CIDER FLAVOURED BOTT 500-568ML,1,1,102.86,102.94,0.6,0.81,0.45
202207,310301,WHISKY (PER NIP) SPECIFY ML,1,1,107.888,112.653,2.67,1.1,2.13
202207,310302,VODKA (PER NIP) SPECIFY ML,1,1,104.462,104.644,4.45,2.09,3.55
202207,310306,BOTTLE OF MIXER 125-200ML,1,1,101.84,101.202,0.89,0.44,0.71
202207,310307,LIQUEUR PER NIP   SPECIFY ML,1,1,104.658,105.003,2.67,1.54,2.13
202207,310309,SPIRIT BASED DRINK 275ML,1,1,104.025,104.047,0.89,0.22,0.71
202207,310310,"WINE, PER 175 - 250 ML SERVING",1,1,105.335,106.576,4.45,1.87,3.55
202207,310315,BOTTLE OF WINE 70-75CL,1,1,103.261,103.138,4.45,1.87,3.55
202207,310316,GIN PER NIP,1,1,111.134,113.138,4.45,1.87,3.55
202207,310401,WHISKY-70 CL BOTTLE,1,1,102.48,102.076,2.08,2.42,1.56
202207,310403,VODKA-70 CL BOTTLE,1,1,102.184,101.893,2.08,2.42,1.56
202207,310405,BRANDY 70CL BOTTLE,1,1,96.524,97.055,0.4,0.44,0.3
202207,310406,FORTIFIED WINE  (70-75CL),1,1,99.389,99.215,0.48,0.44,0.36
202207,310419,WHITE WINE- EUROPEAN 75CL,1,1,104.158,104.082,1.68,1.98,1.26
202207,310420,WHITE WINE- NEW WORLD 75CL,1,1,98.478,98.501,2.52,3.08,1.89
202207,310421,RED WINE- EUROPEAN 75CL,1,1,102.352,101.028,1.44,1.76,1.08
202207,310422,RED WINE- NEW WORLD 75CL,1,1,99.749,99.754,2.16,2.64,1.62
202207,310423,BOTTLE OF CHAMPAGNE 75 CL,1,1,100.413,101,0.36,0.44,0.27
202207,310425,ROSE WINE-75CL BOTTLE,1,1,97.616,97.937,0.96,1.1,0.72
202207,310426,SPARKLING WINE 75CL MIN 11%ABV,1,1,96.122,97.514,1.08,1.32,0.81
202207,310427,RUM WHITE EG BACARDI 70CL BOTT,1,1,98.364,98.375,0.8,0.88,0.6
202207,310428,CREAM LIQUER 70CL-1LT 14-20%,1,1,102.991,103.166,0.4,0.44,0.3
202207,310429,GIN BOTTLE 70CL,1,1,101.761,101.978,1.68,1.98,1.26
202207,310430,PRE MIXED SPIRIT 250-330ML,1,1,104.303,103.865,0.56,0.66,0.42
202207,320108,CIGARETTES 8,1,1,103.392,103.433,4.14,3.8,3.24
202207,320115,CIGARETTES 15,1,1,103.612,103.646,6.9,6.2,5.4
202207,320122,20 FILTER - OTHER BRAND,1,1,101.535,101.542,5.06,4.6,3.96
202207,320123,ELECTRONIC CIGARETTE REFILL/LI,1,0,99.135,98.94,0.46,1,0.36
202207,320124,E-CIG REFILL BOTTL/CART 2-10ML,1,1,99.289,99.111,0.23,1,0.18
202207,320126,CIGARETTES 22,1,1,103.764,103.74,3.68,3.4,2.88
202207,320205,5 CIGARS: SPECIFY BRAND,1,1,101.273,101.185,0.23,0.49,0.18
202207,320206,HAND ROLLING TOBACCO PACK 30GM,1,1,105.225,105.288,2.3,6.51,1.8
202207,410105,LOCAL AUTH RENT - SCOTLAND,1,0,102.035,102.035,1.74,1.68,1.38
202207,410107,UNIVERSITY ACCOMODATION FEES,1,0,100,100,2.53,0,1.98
202207,410108,RSL RENTS,1,2,102.755,102.755,16.53,16.8,13.11
202207,410111,IMPUTED RENTS - ENGLAND,1,0,101.681,101.681,0,0,152.24
202207,410112,IMPUTED RENTS - WALES,1,0,101.215,101.215,0,0,5.19
202207,410113,IMPUTED RENTS - SCOTLAND,1,0,101.756,101.756,0,0,12.11
202207,410114,IMPUTED RENTS - N.IRELAND,1,0,100.585,100.585,0,0,3.46
202207,410115,PRIVATE RENTED PROPERTY,2,0,102.102,101.723,56.55,57.12,44.85
202207,410201,MORTGAGE INTEREST PAYMENTS,1,0,113.96,113.96,0,24,0
202207,410401,E & W SEWERAGE CHARGE,2,0,103.255,103.255,5.4,6.11,4.5
202207,410402,ENGLAND & WALES WATER CHARGES,2,0,104.338,104.338,4.5,5.59,3.6
202207,410403,SCOTLAND WATER CHARGES,1,0,104.193,104.193,0.5,0.65,0.4
202207,410405,SCOTTISH SEWERAGE CHARGE,1,0,104.196,104.196,0.6,0.65,0.5
202207,410508,PLUMBER-DAYTIME HOURLY RATE,2,1,100.284,100.273,0.7,3.3,0.7
202207,410509,ELECTRICIAN-DAYTIME RATE/HOUR,2,1,101.016,100.893,0.44,2.3,0.44
202207,410517,DECORATOR-DAILY RATE;SPEC HRS,2,1,101.765,101.565,0.44,2.2,0.44
202207,410518,CARPENTER HOURLY RATE,2,1,102.592,102.228,0.42,2.2,0.42
202207,410602,READY-MIXED FILLER-INT USE,1,1,104.516,105.296,0.12,0.52,0.12
202207,410607,PAINT BRUSH-2INCH/5CM WIDTH,1,1,110.485,108.023,0.16,0.65,0.16
202207,410611,DOOR HANDLE-PACK FOR ONE DOOR,2,1,101.095,98.95,2.45,2.08,2.1
202207,410614,POWER DRILL-HAMMER ACTION,2,1,103.779,102.61,0.35,0.52,0.3
202207,410621,VARNISH-CLEAR GLOSS-750ML-1LTR,1,1,107.49,108.518,0.12,0.52,0.12
202207,410625,SCREWDRIVER,2,1,106.398,105.163,0.63,0.65,0.54
202207,410629,WALLPAPER PER ROLL,1,1,105.695,106.963,0.32,1.3,0.32
202207,410631,SHOWER HEAD,2,1,103.104,102.194,0.5,2.08,0.5
202207,410632,HIRE OF DOMES CARPET CLEANER,1,1,97.159,97.198,0.28,0.52,0.24
202207,410633,MDF,1,1,104.347,103.116,0.32,1.3,0.32
202207,410637,CERAMI TILES 15X15-25X50CM BOX,2,1,117.226,115.078,0.12,0.52,0.12
